0.15488471582552,-0.0280070039102341
0.199708767148243,-0.010185797403563
0.195988384654686,0.00972793241023001
0.112610202112484,0.0276911373338741
-0.0633687613459418,0.0408485972844933
-0.322737740121916,0.0500092749521592
-0.642012197718156,0.0593813923696018
-0.99623596425621,0.0739729110404259
-1.36609344431823,0.0980126842910783
-1.73603488114655,0.136058030834955
-2.09107882553171,0.193772796950456
-2.41866081520396,0.2756779983612
-2.71225898905631,0.381975447943922
-2.96994487778691,0.506714717578128
-3.18687091481023,0.636409340613066
-3.34866857323219,0.748814292219924
-3.43282206425142,0.814386548674941
-3.41680530987046,0.802651681689205
-3.28703747353954,0.692067315850711
-3.04478138160187,0.478931903879389
-2.70711266350163,0.180192585198131
-2.30179796015867,-0.172339845028642
-1.85656291332493,-0.542537038119844
-1.38725040244382,-0.898150818462194
-0.893653116783628,-1.21398759960906
-0.367930204307167,-1.47222012719512
0.191661549697429,-1.661678953957
0.774027800929009,-1.77682103590382
1.35940277370798,-1.81718395153415
1.92788066259165,-1.78788297545933
2.46404505170003,-1.70017618993437
2.95634300518141,-1.57001063397618
3.39538544078299,-1.4149126586518
3.77429497050443,-1.25121765409327
4.09059874371477,-1.09179998571083
4.34647031141561,-0.944149752990279
4.54506646367891,-0.809201603266679
4.68485927550002,-0.680551483109373
4.75600817428632,-0.544436456407311
4.7415267930018,-0.382197731645754
4.62350762444833,-0.175721293990562
4.39111772196235,0.0855400790132495
4.04561047085646,0.398408489611066
3.60064948106802,0.744311718730731
3.07906805659554,1.09491502682326
2.50802782261508,1.42224380063139
1.91463920530043,1.70585478436027
1.32329566100389,1.93380072143505
0.755328861378894,2.1003752016593
0.22994391706594,2.20364186949009
-0.236100900633709,2.24382280043708
-0.630617181759228,2.22294066900829
-0.947868448718602,2.14510005412388
-1.18829748057678,2.01644794638653
-1.35635441694848,1.84484975366648
-1.45845494329053,1.63942505427765
-1.50231649573673,1.40950947525556
-1.49670796233027,1.16346951827177
-1.45050301381101,0.9086720574723
-1.37184959719861,0.65237058118049
-1.26812819010788,0.402217974390773
-1.14596483843426,0.166679092837806
-1.01156784963346,-0.0449328727842605
-0.871952694148754,-0.224213156572615
-0.735371871169585,-0.365853640459458
-0.609631016616461,-0.467893232357091
-0.500090026974482,-0.530763284521468
-0.409288543677658,-0.55727064983943
-0.337564306485733,-0.553546415554911
-0.28325476810036,-0.528732432104185
-0.242607751821129,-0.492473328793072
-0.21059351386454,-0.45219538326111
-0.182539759218601,-0.412117779436339
-0.155248487128065,-0.37414947274342
-0.127324547316407,-0.339370393447672
